Date,Lat,Lng
2021-01-15,50.82087,4.34705
2021-01-15,50.81890,4.31550
2021-01-15,50.90035,4.39792
2021-01-15,50.83011,4.30512
2021-01-15,50.80931,4.39075
2021-01-15,50.83880,4.32147
2021-01-15,50.85013,4.37450
2021-01-15,50.86432,4.39254
2021-01-15,50.89229,4.36724
2021-01-15,50.85707,4.39077
2021-01-15,50.84040,4.46291
2021-01-15,50.87944,4.44747
2021-01-15,50.80896,4.44032
2021-01-15,50.85494,4.38450
2021-01-15,50.83847,4.52153
2021-01-15,50.82794,4.39899
2021-01-15,50.83900,4.41094
2021-01-15,50.83223,4.39981
2021-01-15,50.83698,4.39799
2021-01-15,50.83660,4.40210
2021-01-15,50.83752,4.40942
2021-01-15,50.83506,4.40152
2021-01-15,50.83488,4.39922
2021-01-15,50.83542,4.40189
2021-01-15,50.83826,4.40599
2021-01-15,50.83064,4.42016
2021-01-15,50.83638,4.41034
2021-01-15,50.83039,4.40408
2021-01-15,50.84119,4.40632
2021-01-15,50.86585,4.40128
2021-01-15,50.86463,4.39601
2021-01-15,50.86668,4.40780
2021-01-15,50.87085,4.40903
2021-01-15,50.85601,4.40685
2021-01-15,50.86170,4.40638
2021-01-15,50.85437,4.40999
2021-01-15,50.80756,4.31696
2021-01-15,50.81129,4.31325
2021-01-15,50.81915,4.32473
2021-01-15,50.81582,4.32845
2021-01-15,50.81626,4.32907
2021-01-15,50.81157,4.33252
2021-01-15,50.81340,4.33818
2021-01-15,50.87338,4.29835
2021-01-15,50.87731,4.30061
2021-01-15,50.87500,4.31250
2021-01-15,50.87491,4.30135
2021-01-15,50.87568,4.29979
2021-01-15,50.87345,4.30483
2021-01-15,50.82107,4.37120
2021-01-15,50.81695,4.36623
2021-01-15,50.81087,4.36298
2021-01-15,50.82627,4.34911
2021-01-15,50.81949,4.36555
2021-01-15,50.84197,4.38429
2021-01-15,50.80450,4.36216
2021-01-15,50.81898,4.36516
2021-01-15,50.82042,4.36775
2021-01-15,50.83223,4.34139
2021-01-15,50.81553,4.36377
2021-01-15,50.86580,4.31686
2021-01-15,50.88313,4.32137
2021-01-15,50.88788,4.33795
2021-01-15,50.88938,4.32514
2021-01-15,50.88791,4.33802
2021-01-15,50.88704,4.32308
2021-01-15,50.90376,4.30589
2021-01-15,50.88781,4.32717
2021-01-15,50.88462,4.31258
2021-01-15,50.88159,4.31030
2021-01-15,50.88807,4.32398
2021-01-15,50.89170,4.32164
2021-01-15,50.88275,4.32535
2021-01-15,50.87880,4.31572
2021-01-15,50.86942,4.32002
2021-01-15,50.87414,4.31449
2021-01-15,50.88299,4.32085
2021-01-15,50.86763,4.32765
2021-01-15,50.86227,4.31295
2021-01-15,50.86538,4.32450
2021-01-15,50.85873,4.28622
2021-01-15,50.84091,4.32609
2021-01-15,50.86102,4.29773
2021-01-15,50.86527,4.30284
2021-01-15,50.85807,4.28228
2021-01-15,50.85721,4.30747
2021-01-15,50.85527,4.29904
2021-01-15,50.84798,4.31499
2021-01-15,50.85411,4.31611
2021-01-15,50.85429,4.30751
2021-01-15,50.86934,4.29000
2021-01-15,50.85517,4.30749
2021-01-15,50.87689,4.28216
2021-01-15,50.86520,4.32137
2021-01-15,50.86972,4.28680
2021-01-15,50.85669,4.30330
2021-01-15,50.85205,4.30155
2021-01-15,50.84333,4.32243
2021-01-15,50.82894,4.34317
2021-01-15,50.82701,4.35031
2021-01-15,50.82600,4.34659
2021-01-15,50.82598,4.34663
2021-01-15,50.82807,4.35110
2021-01-15,50.82702,4.36574
2021-01-15,50.82684,4.34919
2021-01-15,50.82566,4.32476
2021-01-15,50.81849,4.34814
2021-01-15,50.82676,4.34563
2021-01-15,50.82075,4.35664
2021-01-15,50.82562,4.34668
2021-01-15,50.85264,4.37788
2021-01-15,50.85145,4.37665
2021-01-15,50.85575,4.35876
2021-01-15,50.84694,4.37660
2021-01-15,50.85218,4.37563
2021-01-15,50.84836,4.37628
2021-01-15,50.85861,4.36997
2021-01-15,50.86184,4.38007
2021-01-15,50.84159,4.39047
2021-01-15,50.85552,4.38605
2021-01-15,50.86269,4.38153
2021-01-15,50.85932,4.36776
2021-01-15,50.85986,4.39106
2021-01-15,50.86200,4.39348
2021-01-15,50.85718,4.38144
2021-01-15,50.85628,4.39601
2021-01-15,50.87662,4.37267
2021-01-15,50.87417,4.38676
2021-01-15,50.85156,4.38842
2021-01-15,50.86096,4.39158
2021-01-15,50.86049,4.37554
2021-01-15,50.86699,4.38992
2021-01-15,50.86887,4.37193
2021-01-15,50.86289,4.39142
2021-01-15,50.86165,4.37985
2021-01-15,50.86069,4.37524
2021-01-15,50.86201,4.40435
2021-01-15,50.79636,4.33908
2021-01-15,50.80929,4.33715
2021-01-15,50.82468,4.32246
2021-01-15,50.79475,4.33237
2021-01-15,50.78500,4.35565
2021-01-15,50.81132,4.36951
2021-01-15,50.80136,4.32350
2021-01-15,50.77054,4.34555
2021-01-15,50.77688,4.30376
2021-01-15,50.79341,4.33524
2021-01-15,50.83622,4.35700
2021-01-15,50.80330,4.42422
2021-01-15,50.80120,4.43085
2021-01-15,50.80097,4.41273
2021-01-15,50.84239,4.43680
2021-01-15,50.84958,4.46643
2021-01-15,50.84231,4.44087
2021-01-15,50.84036,4.43520
2021-01-15,50.84501,4.43472
2021-01-15,50.84806,4.44450
2021-01-15,50.81620,4.41782
2021-01-15,50.82569,4.42730
2021-01-15,50.83420,4.43851
2021-01-15,50.83091,4.43429
2021-01-15,50.82518,4.42750
2021-01-16,50.81722,4.27995
2021-01-16,50.82790,4.31950
2021-01-16,50.83423,4.30579
2021-01-16,50.82996,4.29011
2021-01-16,50.82756,4.28567
2021-01-16,50.80808,4.27557
2021-01-16,50.81588,4.29584
2021-01-16,50.84258,4.23039
2021-01-16,50.82920,4.29023
2021-01-16,50.82306,4.29911
2021-01-16,50.82020,4.29333
2021-01-16,50.81196,4.30685
2021-01-16,50.82783,4.29475
2021-01-16,50.82875,4.29369
2021-01-16,50.81773,4.26742
2021-01-16,50.82403,4.30200
2021-01-16,50.82280,4.44995
2021-01-16,50.80821,4.45372
2021-01-16,50.82811,4.43481
2021-01-16,50.77434,4.39218
2021-01-16,50.85338,4.37823
2021-01-16,50.87407,4.38770
2021-01-16,50.85360,4.38841
2021-01-16,50.85837,4.38496
2021-01-16,50.82353,4.40803
2021-01-16,50.86092,4.38537
2021-01-16,50.84773,4.37277
2021-01-16,50.86049,4.40268
2021-01-16,50.85377,4.36301
2021-01-16,50.82701,4.37435
2021-01-16,50.83052,4.41248
2021-01-16,50.82090,4.36500
2021-01-16,50.85124,4.42452
2021-01-16,50.89113,4.34396
2021-01-16,50.85747,4.39056
2021-01-16,50.85252,4.40037
2021-01-16,50.85639,4.36580
2021-01-16,50.85837,4.38601
2021-01-16,50.79616,4.36394
2021-01-16,50.80959,4.32936
2021-01-16,50.82818,4.39669
2021-01-16,50.83360,4.41559
2021-01-16,50.83588,4.40167
2021-01-16,50.83014,4.39671
2021-01-16,50.83841,4.41128
2021-01-16,50.83468,4.39372
2021-01-16,50.83115,4.40410
2021-01-16,50.84057,4.39406
2021-01-16,50.86635,4.40511
2021-01-16,50.86803,4.41612
2021-01-16,50.86661,4.40447
2021-01-16,50.86234,4.41696
2021-01-16,50.86170,4.40546
2021-01-16,50.87022,4.39807
2021-01-16,50.80712,4.35645
2021-01-16,50.80319,4.31950
2021-01-16,50.79586,4.34698
2021-01-16,50.82766,4.35137
2021-01-16,50.80637,4.32115
2021-01-16,50.82665,4.33255
2021-01-16,50.80492,4.33494
2021-01-16,50.88103,4.30151
2021-01-16,50.87274,4.30520
2021-01-16,50.87366,4.30452
2021-01-16,50.81542,4.36096
2021-01-16,50.82441,4.38489
2021-01-16,50.81216,4.36047
2021-01-16,50.81807,4.37516
2021-01-16,50.82084,4.39010
2021-01-16,50.82508,4.36656
2021-01-16,50.82846,4.34261
2021-01-16,50.79896,4.34761
2021-01-16,50.81979,4.37127
2021-01-16,50.81748,4.36171
2021-01-16,50.89047,4.34151
2021-01-16,50.88122,4.32426
2021-01-16,50.88300,4.32216
2021-01-16,50.86552,4.32676
2021-01-16,50.86414,4.33168
2021-01-16,50.86605,4.32627
2021-01-16,50.85807,4.30714
2021-01-16,50.86074,4.32014
2021-01-16,50.86841,4.30069
2021-01-16,50.85562,4.30644
2021-01-16,50.85277,4.30820
2021-01-16,50.85745,4.30454
2021-01-16,50.85351,4.32301
2021-01-16,50.85740,4.29084
2021-01-16,50.85389,4.30530
2021-01-16,50.85642,4.30550
2021-01-16,50.83453,4.35212
2021-01-16,50.82942,4.36379
2021-01-16,50.83107,4.36018
2021-01-16,50.81558,4.35295
2021-01-16,50.82356,4.34359
2021-01-16,50.82967,4.35204
2021-01-16,50.82553,4.34074
2021-01-16,50.82503,4.34806
2021-01-16,50.82046,4.35740
2021-01-16,50.85297,4.36967
2021-01-16,50.85733,4.36881
2021-01-16,50.85301,4.36633
2021-01-16,50.86426,4.39948
2021-01-16,50.86057,4.38523
2021-01-16,50.86292,4.38603
2021-01-16,50.86235,4.38183
2021-01-16,50.86343,4.37421
2021-01-16,50.88213,4.38028
2021-01-16,50.85131,4.38547
2021-01-16,50.87382,4.35913
2021-01-16,50.86315,4.38237
2021-01-16,50.79630,4.33828
2021-01-16,50.76120,4.36583
2021-01-16,50.79125,4.33207
2021-01-16,50.82009,4.33104
2021-01-16,50.79651,4.38290
2021-01-16,50.78187,4.32151
2021-01-16,50.78181,4.32886
2021-01-16,50.80481,4.31958
2021-01-16,50.75535,4.24941
2021-01-16,50.80526,4.32970
2021-01-16,50.80257,4.35569
2021-01-16,50.80335,4.32293
2021-01-16,50.79356,4.44028
2021-01-16,50.80427,4.41360
2021-01-16,50.80369,4.42521
2021-01-16,50.84095,4.47150
2021-01-16,50.85150,4.45480
2021-01-16,50.85640,4.44760
2021-01-16,50.82963,4.45041
2021-01-16,50.83467,4.43421
2021-01-16,50.83922,4.42010
2021-01-17,50.86454,4.27954
2021-01-17,50.81161,4.25537
2021-01-17,50.82962,4.24467
2021-01-17,50.83725,4.31965
2021-01-17,50.81123,4.27705
2021-01-17,50.81167,4.41845
2021-01-17,50.80346,4.41705
2021-01-17,50.79987,4.39271
2021-01-17,50.79004,4.44795
2021-01-17,50.81006,4.44593
2021-01-17,50.86776,4.28545
2021-01-17,50.87298,4.28803
2021-01-17,50.86831,4.28544
2021-01-17,50.86588,4.41799
2021-01-17,50.89089,4.39551
2021-01-17,50.86647,4.35398
2021-01-17,50.80107,4.37618
2021-01-17,50.83839,4.38892
2021-01-17,50.84057,4.39384
2021-01-17,50.85484,4.40965
2021-01-17,50.87328,4.41747
2021-01-17,50.83853,4.37198
2021-01-17,50.85632,4.50764
2021-01-17,50.84680,4.37311
2021-01-17,50.87059,4.43809
2021-01-17,50.85444,4.32583
2021-01-17,50.86530,4.39302
2021-01-17,50.85432,4.39669
2021-01-17,50.85690,4.40221
2021-01-17,50.84854,4.37801
2021-01-17,50.85491,4.35737
2021-01-17,50.85525,4.38646
2021-01-17,50.83590,4.40369
2021-01-17,50.82732,4.40496
2021-01-17,50.84348,4.39644
2021-01-17,50.83626,4.40289
2021-01-17,50.84341,4.41844
2021-01-17,50.83565,4.40412
2021-01-17,50.83647,4.39999
2021-01-17,50.83403,4.40198
2021-01-17,50.82267,4.39571
2021-01-17,50.83471,4.42175
2021-01-17,50.83843,4.40666
2021-01-17,50.83847,4.39320
2021-01-17,50.87487,4.39794
2021-01-17,50.87270,4.40340
2021-01-17,50.87424,4.40157
2021-01-17,50.82883,4.31653
2021-01-17,50.81723,4.33907
2021-01-17,50.83338,4.32496
2021-01-17,50.81748,4.34655
2021-01-17,50.81710,4.35106
2021-01-17,50.82219,4.34844
2021-01-17,50.82030,4.36568
2021-01-17,50.81422,4.35850
2021-01-17,50.82238,4.34687
2021-01-17,50.81973,4.34489
2021-01-17,50.82448,4.33727
2021-01-17,50.82044,4.35987
2021-01-17,50.81991,4.36408
2021-01-17,50.82200,4.37716
2021-01-17,50.83138,4.36497
2021-01-17,50.81562,4.36887
2021-01-17,50.80467,4.37242
2021-01-17,50.82407,4.35667
2021-01-17,50.81764,4.36169
2021-01-17,50.82194,4.36593
2021-01-17,50.80985,4.35130
2021-01-17,50.80844,4.34977
2021-01-17,50.82369,4.36445
2021-01-17,50.80761,4.38266
2021-01-17,50.82958,4.36624
2021-01-17,50.86473,4.32512
2021-01-17,50.87747,4.32896
2021-01-17,50.86574,4.32188
2021-01-17,50.85503,4.30436
2021-01-17,50.84930,4.33240
2021-01-17,50.84957,4.30024
2021-01-17,50.86995,4.31330
2021-01-17,50.85682,4.30511
2021-01-17,50.82902,4.37139
2021-01-17,50.82793,4.34641
2021-01-17,50.82732,4.35033
2021-01-17,50.81360,4.35010
2021-01-17,50.82602,4.34812
2021-01-17,50.82636,4.36720
2021-01-17,50.83771,4.35262
2021-01-17,50.82587,4.34792
2021-01-17,50.83168,4.35400
2021-01-17,50.82616,4.34874
2021-01-17,50.82095,4.35172
2021-01-17,50.82419,4.34667
2021-01-17,50.82623,4.34937
2021-01-17,50.82067,4.35128
2021-01-17,50.82938,4.34583
2021-01-17,50.82782,4.35135
2021-01-17,50.82881,4.35176
2021-01-17,50.85243,4.37384
2021-01-17,50.84828,4.38205
2021-01-17,50.84234,4.37127
2021-01-17,50.86585,4.39787
2021-01-17,50.85483,4.37252
2021-01-17,50.86486,4.37980
2021-01-17,50.86275,4.38067
2021-01-17,50.86789,4.39429
2021-01-17,50.85920,4.38901
2021-01-17,50.82592,4.30837
2021-01-17,50.79088,4.32769
2021-01-17,50.75877,4.38215
2021-01-17,50.78444,4.35435
2021-01-17,50.78969,4.33232
2021-01-17,50.78360,4.36263
2021-01-17,50.79612,4.33782
2021-01-17,50.84603,4.30418
2021-01-17,50.79100,4.33052
2021-01-17,50.81428,4.34333
2021-01-17,50.80296,4.34993
2021-01-17,50.78978,4.33671
2021-01-17,50.80218,4.41099
2021-01-17,50.78710,4.41774
2021-01-17,50.79211,4.42234
2021-01-17,50.83433,4.40747
2021-01-17,50.85663,4.47337
2021-01-17,50.84828,4.44349
2021-01-17,50.84754,4.46641
2021-01-17,50.84634,4.44632
2021-01-17,50.83163,4.44931
2021-01-17,50.82386,4.45259
2021-01-17,50.83261,4.44708
2021-01-17,50.83272,4.43878
2021-01-18,50.82532,4.28671
2021-01-18,50.81498,4.31775
2021-01-18,50.83402,4.27614
2021-01-18,50.82963,4.32179
2021-01-18,50.82944,4.28329
2021-01-18,50.87987,4.28690
2021-01-18,50.82449,4.26806
2021-01-18,50.84533,4.26664
2021-01-18,50.83283,4.28328
2021-01-18,50.83037,4.30024
2021-01-18,50.84715,4.30573
2021-01-18,50.81770,4.27864
2021-01-18,50.84426,4.25190
2021-01-18,50.82878,4.28962
2021-01-18,50.85345,4.33237
2021-01-18,50.81556,4.27494
2021-01-18,50.82903,4.25351
2021-01-18,50.83847,4.28463
2021-01-18,50.83404,4.28709
2021-01-18,50.82837,4.30401
2021-01-18,50.84186,4.26317
2021-01-18,50.80073,4.33626
2021-01-18,50.81260,4.30435
2021-01-18,50.83956,4.28993
2021-01-18,50.83191,4.29099
2021-01-18,50.82128,4.27457
2021-01-18,50.83186,4.26788
2021-01-18,50.83164,4.28887
2021-01-18,50.83420,4.30975
2021-01-18,50.79596,4.32762
2021-01-18,50.80769,4.29224
2021-01-18,50.79925,4.31464
2021-01-18,50.80472,4.28918
2021-01-18,50.83554,4.27691
2021-01-18,50.80017,4.32970
2021-01-18,50.82206,4.27728
2021-01-18,50.80661,4.30125
2021-01-18,50.82969,4.26489
2021-01-18,50.83608,4.28578
2021-01-18,50.79935,4.27646
2021-01-18,50.81549,4.43111
2021-01-18,50.83887,4.44159
2021-01-18,50.81315,4.42617
2021-01-18,50.80288,4.43092
2021-01-18,50.82874,4.42832
2021-01-18,50.87650,4.29419
2021-01-18,50.87165,4.28702
2021-01-18,50.86982,4.30603
2021-01-18,50.85811,4.28058
2021-01-18,50.87439,4.30651
2021-01-18,50.88982,4.37754
2021-01-18,50.83548,4.38160
2021-01-18,50.82517,4.36791
2021-01-18,50.84605,4.38241
2021-01-18,50.84733,4.37490
2021-01-18,50.83216,4.41246
2021-01-18,50.82689,4.37646
2021-01-18,50.84671,4.40669
2021-01-18,50.87336,4.39516
2021-01-18,50.84522,4.35256
2021-01-18,50.81164,4.38315
2021-01-18,50.85945,4.41157
2021-01-18,50.81344,4.34590
2021-01-18,50.80543,4.28218
2021-01-18,50.83838,4.40732
2021-01-18,50.87198,4.39316
2021-01-18,50.85315,4.38984
2021-01-18,50.86156,4.39649
2021-01-18,50.84119,4.32836
2021-01-18,50.87357,4.37714
2021-01-18,50.82557,4.38721
2021-01-18,50.85336,4.38890
2021-01-18,50.85097,4.38673
2021-01-18,50.83578,4.38387
2021-01-18,50.81556,4.44283
2021-01-18,50.84926,4.38698
2021-01-18,50.87741,4.46209
2021-01-18,50.88071,4.41984
2021-01-18,50.90488,4.41141
2021-01-18,50.83071,4.43350
2021-01-18,50.84487,4.39846
2021-01-18,50.85333,4.38987
2021-01-18,50.87195,4.39839
2021-01-18,50.81922,4.37008
2021-01-18,50.88737,4.42789
2021-01-18,50.84618,4.37058
2021-01-18,50.85592,4.40357
2021-01-18,50.85430,4.37271
2021-01-18,50.85349,4.37158
2021-01-18,50.83632,4.40299
2021-01-18,50.83408,4.40081
2021-01-18,50.83336,4.40080
2021-01-18,50.82370,4.42072
2021-01-18,50.83521,4.40215
2021-01-18,50.83909,4.40775
2021-01-18,50.83679,4.41231
2021-01-18,50.82823,4.41012
2021-01-18,50.83578,4.40326
2021-01-18,50.85287,4.40249
2021-01-18,50.83796,4.41443
2021-01-18,50.83313,4.41376
2021-01-18,50.86443,4.41692
2021-01-18,50.87721,4.40781
2021-01-18,50.86483,4.40918
2021-01-18,50.85947,4.40444
2021-01-18,50.86744,4.40517
2021-01-18,50.86052,4.41954
2021-01-18,50.86867,4.40645
2021-01-18,50.87487,4.40125
2021-01-18,50.87145,4.41886
2021-01-18,50.86746,4.40526
2021-01-18,50.82640,4.35287
2021-01-18,50.82102,4.31640
2021-01-18,50.81415,4.33336
2021-01-18,50.81318,4.33117
2021-01-18,50.82043,4.33525
2021-01-18,50.81337,4.32662
2021-01-18,50.81580,4.36070
2021-01-18,50.81776,4.33151
2021-01-18,50.82079,4.32802
2021-01-18,50.81012,4.33855
2021-01-18,50.81460,4.33356
2021-01-18,50.87375,4.30426
2021-01-18,50.87391,4.30442
2021-01-18,50.87290,4.30064
2021-01-18,50.87417,4.30097
2021-01-18,50.87201,4.30633
2021-01-18,50.89396,4.31356
2021-01-18,50.82632,4.36416
2021-01-18,50.80830,4.36802
2021-01-18,50.81811,4.34484
2021-01-18,50.80434,4.35400
2021-01-18,50.81208,4.34585
2021-01-18,50.82575,4.35938
2021-01-18,50.81368,4.35572
2021-01-18,50.82060,4.36524
2021-01-18,50.80999,4.35077
2021-01-18,50.81679,4.35516
2021-01-18,50.83083,4.37954
2021-01-18,50.83107,4.39596
2021-01-18,50.82048,4.35000
2021-01-18,50.81189,4.37142
2021-01-18,50.81642,4.36908
2021-01-18,50.82210,4.36137
2021-01-18,50.80389,4.39293
2021-01-18,50.81912,4.36494
2021-01-18,50.83032,4.35994
2021-01-18,50.81701,4.36337
2021-01-18,50.82594,4.36621
2021-01-18,50.81820,4.36873
2021-01-18,50.81953,4.36279
2021-01-18,50.81458,4.34866
2021-01-18,50.80862,4.33934
2021-01-18,50.81528,4.36946
2021-01-18,50.82620,4.37101
2021-01-18,50.83060,4.36429
2021-01-18,50.82303,4.36604
2021-01-18,50.88171,4.32192
2021-01-18,50.87861,4.29431
2021-01-18,50.88738,4.31570
2021-01-18,50.88765,4.30204
2021-01-18,50.89260,4.32213
2021-01-18,50.87423,4.31271
2021-01-18,50.88933,4.33318
2021-01-18,50.86566,4.32719
2021-01-18,50.86389,4.33387
2021-01-18,50.87306,4.32895
2021-01-18,50.86261,4.33733
2021-01-18,50.86608,4.32495
2021-01-18,50.86507,4.32568
2021-01-18,50.86233,4.32151
2021-01-18,50.86034,4.30153
2021-01-18,50.85316,4.29917
2021-01-18,50.86227,4.30850
2021-01-18,50.84699,4.29094
2021-01-18,50.86302,4.31222
2021-01-18,50.87277,4.32480
2021-01-18,50.83939,4.23951
2021-01-18,50.85436,4.31304
2021-01-18,50.83941,4.30247
2021-01-18,50.85501,4.31902
2021-01-18,50.86204,4.32115
2021-01-18,50.85043,4.29568
2021-01-18,50.85776,4.30639
2021-01-18,50.86184,4.29868
2021-01-18,50.85961,4.31197
2021-01-18,50.85367,4.31192
2021-01-18,50.86607,4.29235
2021-01-18,50.85719,4.30515
2021-01-18,50.85757,4.30451
2021-01-18,50.86270,4.31448
2021-01-18,50.85254,4.29458
2021-01-18,50.81784,4.34343
2021-01-18,50.82252,4.34078
2021-01-18,50.82847,4.35312
2021-01-18,50.82528,4.35045
2021-01-18,50.82743,4.35359
2021-01-18,50.82704,4.34845
2021-01-18,50.85784,4.36767
2021-01-18,50.85521,4.37575
2021-01-18,50.85416,4.37895
2021-01-18,50.85482,4.36582
2021-01-18,50.84589,4.37795
2021-01-18,50.85139,4.37534
2021-01-18,50.84853,4.38032
2021-01-18,50.85040,4.36342
2021-01-18,50.85994,4.38833
2021-01-18,50.86980,4.38045
2021-01-18,50.86555,4.40025
2021-01-18,50.87161,4.39399
2021-01-18,50.85659,4.38163
2021-01-18,50.86272,4.38095
2021-01-18,50.85802,4.38250
2021-01-18,50.85652,4.37931
2021-01-18,50.86303,4.39128
2021-01-18,50.86888,4.39713
2021-01-18,50.86288,4.38070
2021-01-18,50.86206,4.38703
2021-01-18,50.86546,4.36854
2021-01-18,50.85748,4.37813
2021-01-18,50.86548,4.38511
2021-01-18,50.86276,4.38221
2021-01-18,50.86494,4.37379
2021-01-18,50.87300,4.38383
2021-01-18,50.86349,4.38675
2021-01-18,50.86317,4.37632
2021-01-18,50.86330,4.38335
2021-01-18,50.86312,4.38802
2021-01-18,50.86166,4.38040
2021-01-18,50.86568,4.39413
2021-01-18,50.85899,4.39466
2021-01-18,50.87443,4.38246
2021-01-18,50.86635,4.37777
2021-01-18,50.85209,4.37910
2021-01-18,50.86794,4.38460
2021-01-18,50.85660,4.37775
2021-01-18,50.86441,4.37551
2021-01-18,50.85974,4.35334
2021-01-18,50.86339,4.39166
2021-01-18,50.86345,4.38515
2021-01-18,50.86256,4.39922
2021-01-18,50.85600,4.40628
2021-01-18,50.85158,4.36644
2021-01-18,50.85686,4.36087
2021-01-18,50.79238,4.36126
2021-01-18,50.78393,4.36088
2021-01-18,50.79320,4.34156
2021-01-18,50.80184,4.28882
2021-01-18,50.79700,4.32281
2021-01-18,50.78679,4.31924
2021-01-18,50.77209,4.34879
2021-01-18,50.79866,4.34317
2021-01-18,50.74813,4.34977
2021-01-18,50.78630,4.31477
2021-01-18,50.83297,4.38758
2021-01-18,50.81082,4.41670
2021-01-18,50.78829,4.43694
2021-01-18,50.79822,4.42222
2021-01-18,50.80681,4.40547
2021-01-18,50.81234,4.42283
2021-01-18,50.78678,4.42300
2021-01-18,50.85375,4.44890
2021-01-18,50.87205,4.41931
2021-01-18,50.83161,4.42308
2021-01-18,50.84605,4.44535
2021-01-18,50.84509,4.46641
2021-01-18,50.84261,4.43480
2021-01-18,50.84572,4.44523
2021-01-18,50.84239,4.43499
2021-01-18,50.86050,4.44484
2021-01-18,50.84899,4.46649
2021-01-18,50.83602,4.43898
2021-01-18,50.85597,4.46201
2021-01-18,50.84759,4.48537
2021-01-18,50.83274,4.43689
2021-01-18,50.82892,4.44903
2021-01-18,50.83296,4.43732
2021-01-18,50.83939,4.42444
2021-01-18,50.82105,4.41773
2021-01-18,50.82823,4.43925
2021-01-18,50.84685,4.42859
2021-01-18,50.83672,4.43632
2021-01-19,50.81750,4.27376
2021-01-19,50.81559,4.32280
2021-01-19,50.82652,4.29460
2021-01-19,50.84048,4.33063
2021-01-19,50.84301,4.30499
2021-01-19,50.82332,4.31945
2021-01-19,50.83878,4.29795
2021-01-19,50.82174,4.28438
2021-01-19,50.83712,4.29534
2021-01-19,50.83112,4.28814
2021-01-19,50.79757,4.25584
2021-01-19,50.80721,4.24533
2021-01-19,50.82023,4.28293
2021-01-19,50.82839,4.29023
2021-01-19,50.80654,4.32400
2021-01-19,50.81710,4.30113
2021-01-19,50.81822,4.29136
2021-01-19,50.82985,4.28464
2021-01-19,50.81062,4.26963
2021-01-19,50.82861,4.28890
2021-01-19,50.84516,4.29026
2021-01-19,50.81881,4.40767
2021-01-19,50.83033,4.41782
2021-01-19,50.80916,4.43241
2021-01-19,50.86520,4.28964
2021-01-19,50.86889,4.28747
2021-01-19,50.86860,4.27672
2021-01-19,50.86488,4.28831
2021-01-19,50.86144,4.28591
2021-01-19,50.87531,4.27272
2021-01-19,50.86779,4.28677
2021-01-19,50.86582,4.29185
2021-01-19,50.82383,4.39497
2021-01-19,50.83908,4.37977
2021-01-19,50.85051,4.29914
2021-01-19,50.89912,4.36629
2021-01-19,50.87889,4.37434
2021-01-19,50.89427,4.39263
2021-01-19,50.83942,4.34830
2021-01-19,50.84525,4.41144
2021-01-19,50.84948,4.38479
2021-01-19,50.85367,4.37069
2021-01-19,50.84042,4.44068
2021-01-19,50.86708,4.40240
2021-01-19,50.83851,4.38437
2021-01-19,50.84878,4.49733
2021-01-19,50.84093,4.38107
2021-01-19,50.90221,4.41315
2021-01-19,50.87608,4.49105
2021-01-19,50.91031,4.32761
2021-01-19,50.83509,4.38118
2021-01-19,50.85131,4.42532
2021-01-19,50.85049,4.36143
2021-01-19,50.88034,4.30975
2021-01-19,50.84696,4.34065
2021-01-19,50.79833,4.35095
2021-01-19,50.87138,4.42582
2021-01-19,50.84876,4.38386
2021-01-19,50.84216,4.35796
2021-01-19,50.82950,4.38114
2021-01-19,50.85385,4.38946
2021-01-19,50.87250,4.32879
2021-01-19,50.85642,4.37463
2021-01-19,50.82530,4.40516
2021-01-19,50.83050,4.40272
2021-01-19,50.82926,4.41230
2021-01-19,50.83771,4.38517
2021-01-19,50.83617,4.40584
2021-01-19,50.83856,4.40661
2021-01-19,50.83856,4.40634
2021-01-19,50.83516,4.39693
2021-01-19,50.83714,4.38619
2021-01-19,50.83143,4.41924
2021-01-19,50.87210,4.39388
2021-01-19,50.87250,4.42673
2021-01-19,50.86915,4.39272
2021-01-19,50.87221,4.39489
2021-01-19,50.86706,4.38497
2021-01-19,50.86424,4.39048
2021-01-19,50.87172,4.41271
2021-01-19,50.86403,4.40889
2021-01-19,50.86705,4.40318
2021-01-19,50.86584,4.40343
2021-01-19,50.86946,4.39096
2021-01-19,50.86404,4.40499
2021-01-19,50.86342,4.41290
2021-01-19,50.87845,4.40870
2021-01-19,50.87774,4.41100
2021-01-19,50.86794,4.40881
2021-01-19,50.86476,4.41637
2021-01-19,50.81892,4.31364
2021-01-19,50.81338,4.31088
2021-01-19,50.81834,4.32544
2021-01-19,50.81405,4.33454
2021-01-19,50.83181,4.32946
2021-01-19,50.82254,4.37257
2021-01-19,50.83242,4.31490
2021-01-19,50.82796,4.32906
2021-01-19,50.82528,4.34173
2021-01-19,50.87633,4.30077
2021-01-19,50.87458,4.30460
2021-01-19,50.87241,4.28961
2021-01-19,50.87568,4.31198
2021-01-19,50.87408,4.30534
2021-01-19,50.81897,4.36454
2021-01-19,50.82532,4.39289
2021-01-19,50.82791,4.37597
2021-01-19,50.79592,4.40868
2021-01-19,50.83508,4.37157
2021-01-19,50.81406,4.34857
2021-01-19,50.82417,4.37076
2021-01-19,50.80654,4.37699
2021-01-19,50.81297,4.35733
2021-01-19,50.82887,4.36683
2021-01-19,50.82031,4.36195
2021-01-19,50.81702,4.36211
